,loan_amnt,funded_amnt,int_rate,installment,grade,emp_length,annual_inc,loan_status,purpose,addr_state,last_pymnt_amnt,avg_cur_bal,num_actv_rev_tl
1182,14000,14000,7.56,435.88,7,1.0,40000.0,Fully Paid,car,MO,14009.7,560.0,2
1183,5000,5000,20.0,185.82,4,10.0,77000.0,Fully Paid,debt_consolidation,DE,5061.11,21232.0,6
1184,10000,10000,7.56,311.34,7,3.0,229890.0,Charged Off,debt_consolidation,IL,0.0,32906.0,5
1185,14000,14000,17.19,349.37,5,10.0,96000.0,Fully Paid,debt_consolidation,LA,13916.11,26523.0,8
1186,20000,20000,20.0,743.28,4,10.0,116000.0,Charged Off,debt_consolidation,NY,743.28,4023.0,4
1187,1200,1200,17.97,43.37,4,3.0,180000.0,Fully Paid,other,NV,1232.63,12330.0,6
1188,4000,4000,14.74,138.16,5,1.0,82000.0,Fully Paid,debt_consolidation,KS,4024.57,19889.0,8
1189,14750,14750,11.02,320.85,6,2.0,40000.0,Fully Paid,debt_consolidation,AZ,13420.69,321.0,6
1190,5000,5000,13.08,168.67,6,2.0,101500.0,Fully Paid,house,TX,5074.48,31807.0,4
1191,10000,10000,7.56,311.34,7,10.0,169000.0,Charged Off,debt_consolidation,MS,311.34,5098.0,2
1192,20500,20500,22.5,572.04,4,10.0,60000.0,Fully Paid,credit_card,NE,21062.11,15123.0,3
1193,11200,11200,14.47,385.36,5,7.0,60000.0,Fully Paid,debt_consolidation,TN,11086.03,2205.0,5
1194,10000,10000,8.81,317.12,7,2.0,219765.0,Charged Off,debt_consolidation,MO,0.0,15257.0,1
1195,12000,12000,8.19,244.41,7,2.0,70000.0,Fully Paid,other,TX,12101.01,17597.0,5
1196,35000,35000,7.56,1089.69,7,1.0,165000.0,Fully Paid,credit_card,CA,35385.35,74102.0,3
1197,1600,1600,16.4,56.57,5,1.0,27000.0,Fully Paid,debt_consolidation,CA,1602.41,2298.0,1
1198,10000,10000,17.97,361.38,4,,41525.0,Fully Paid,home_improvement,AL,10114.81,19284.0,2
1199,6000,6000,13.08,202.4,6,1.0,45000.0,Fully Paid,credit_card,CA,4917.58,5578.0,5
1200,40000,40000,17.97,1445.5,4,2.0,63000.0,Fully Paid,other,GA,40065.89,14436.0,5
1201,40000,40000,13.9,928.66,5,1.0,45000.0,Fully Paid,house,DE,40617.06,10756.0,8
1202,40000,40000,6.46,1225.24,7,10.0,116000.0,Fully Paid,debt_consolidation,NY,39240.88,25763.0,5
1203,5500,5500,11.71,181.92,6,1.0,85000.0,Fully Paid,debt_consolidation,TN,5449.75,3509.0,3
1204,10000,10000,7.56,311.34,7,10.0,176000.0,Charged Off,debt_consolidation,MS,0.0,31429.0,2
1205,7000,7000,6.46,214.42,7,1.0,205987.0,Charged Off,debt_consolidation,ID,0.0,35544.0,4
1206,21000,21000,16.4,515.16,5,7.0,70000.0,Fully Paid,other,CA,21031.57,4810.0,2
1207,10000,10000,11.71,330.76,6,10.0,35000.0,Fully Paid,other,NV,10097.69,28482.0,0
1208,4000,4000,16.4,141.42,5,1.0,55000.0,Fully Paid,debt_consolidation,CA,3975.44,6258.0,5
1209,20000,20000,13.9,682.59,5,10.0,66000.0,Fully Paid,credit_card,AZ,20449.02,14417.0,8
1210,2300,2300,14.74,79.44,5,6.0,98600.0,Fully Paid,debt_consolidation,NY,2313.18,301.0,5
1211,28000,28000,20.0,741.83,4,10.0,98000.0,Fully Paid,debt_consolidation,AZ,28326.67,63213.0,4
1212,12000,12000,11.71,396.92,6,8.0,80000.0,Fully Paid,home_improvement,TX,11912.68,14833.0,1
1213,7850,7850,28.9,328.54,3,2.0,32000.0,Fully Paid,debt_consolidation,TX,7963.04,1446.0,10
1214,16000,16000,20.89,601.9,4,1.0,35000.0,Fully Paid,debt_consolidation,NV,16314.92,14932.0,6
1215,10000,10000,11.71,330.76,6,,26850.0,Fully Paid,debt_consolidation,OR,9874.53,18548.0,1
1216,25000,25000,11.02,818.71,6,1.0,60000.0,Fully Paid,major_purchase,FL,25025.71,6006.0,4
1217,6750,6750,15.57,235.88,5,10.0,46000.0,Charged Off,credit_card,WV,480.0,4815.0,4
1218,15000,15000,28.8,474.31,4,,30000.0,Fully Paid,major_purchase,CA,15276.0,2162.0,3
1219,12000,12000,11.02,392.98,6,1.0,85000.0,Fully Paid,credit_card,NY,12011.94,1502.0,6
1220,16000,16000,28.92,507.1,3,1.0,45000.0,Fully Paid,debt_consolidation,FL,16362.42,1648.0,13
1221,2300,2300,11.71,76.08,6,10.0,98800.0,Fully Paid,debt_consolidation,CA,2307.48,9032.0,4
1222,40000,40000,10.72,864.13,6,10.0,186000.0,Charged Off,debt_consolidation,NY,0.0,3757.0,2
1223,10000,10000,11.71,330.76,6,10.0,219000.0,Charged Off,house,TX,0.0,4068.0,2
1224,14000,14000,28.8,442.69,4,5.0,42930.0,Fully Paid,credit_card,SC,14237.78,11640.0,4
1225,3100,3100,7.56,96.52,7,5.0,40000.0,Fully Paid,debt_consolidation,TX,13.45,678.0,1
1226,35000,35000,22.5,976.64,4,2.0,125000.0,Charged Off,debt_consolidation,CA,1025.47,6306.0,12
1227,28000,28000,16.14,683.0,5,10.0,30000.0,Charged Off,credit_card,MO,683.0,4136.0,13
1228,5000,5000,7.02,154.44,7,1.0,185000.0,Fully Paid,other,NY,4924.63,590.0,3
1229,12000,12000,7.02,370.64,7,4.0,29911.0,Fully Paid,credit_card,TX,12120.63,6235.0,5
1230,6000,6000,11.8,198.72,6,,29700.0,Charged Off,debt_consolidation,CA,198.72,897.0,2
1231,9000,9000,11.02,294.74,6,1.0,56000.0,Fully Paid,debt_consolidation,NE,9008.95,16059.0,2
1232,6800,6800,22.5,261.46,4,10.0,43000.0,Charged Off,debt_consolidation,MS,0.0,34855.0,3
1233,30000,30000,20.0,1114.91,4,2.0,120000.0,Fully Paid,debt_consolidation,AZ,30565.3,46245.0,4
1234,5000,5000,16.4,176.78,5,2.0,32000.0,Fully Paid,moving,IL,5010.68,1392.0,5
1235,15000,15000,16.91,372.07,5,10.0,24000.0,Fully Paid,other,NV,15378.66,13060.0,0
1236,8000,8000,12.4,267.25,6,1.0,75000.0,Charged Off,debt_consolidation,FL,267.25,917.0,8
1237,16000,16000,8.19,502.79,7,9.0,75000.0,Fully Paid,debt_consolidation,CA,15327.42,11129.0,2
1238,12000,12000,12.4,269.37,6,6.0,130000.0,Charged Off,debt_consolidation,UT,269.37,26693.0,3
1239,10000,10000,17.97,253.78,4,1.0,92000.0,Fully Paid,vacation,CA,200.18,3361.0,3
1240,10000,10000,25.0,397.6,4,1.0,40000.0,Charged Off,debt_consolidation,CA,397.6,6398.0,2
1241,24000,24000,13.56,552.98,5,3.0,94000.0,Fully Paid,debt_consolidation,CA,24566.34,671.0,21
1242,11500,11500,28.8,363.64,4,3.0,110094.0,Fully Paid,other,WA,11548.76,63541.0,0
1243,15000,15000,16.4,367.97,5,1.0,96000.0,Charged Off,debt_consolidation,CA,367.97,23.0,1
1244,40000,40000,13.9,928.66,5,3.0,300000.0,Charged Off,debt_consolidation,CO,928.66,36598.0,4
1245,21000,21000,10.33,680.87,6,10.0,70000.0,Charged Off,credit_card,IN,680.87,15118.0,9
1246,30000,30000,7.02,926.59,7,1.0,448000.0,Fully Paid,credit_card,OH,30083.36,20943.0,4
1247,10000,10000,8.81,317.12,7,1.0,220000.0,Charged Off,debt_consolidation,CA,317.12,5872.0,9
1248,10000,10000,8.81,317.12,7,5.0,70000.0,Fully Paid,credit_card,NY,3827.44,1246.0,3
1249,18000,18000,20.0,476.89,4,9.0,66000.0,Fully Paid,debt_consolidation,KS,17512.84,5759.0,11
1250,1000,1000,22.5,38.45,4,2.0,27000.0,Fully Paid,other,TX,455.64,10970.0,3
1251,10000,10000,7.56,311.34,7,9.0,221987.0,Charged Off,debt_consolidation,MO,0.0,119313.0,1
1252,20000,20000,17.19,499.1,5,10.0,85000.0,Fully Paid,debt_consolidation,OH,20466.02,3611.0,8
1253,20000,20000,15.57,698.91,5,1.0,80000.0,Fully Paid,home_improvement,TX,20053.46,353.0,3
1254,8000,8000,6.46,245.05,7,1.0,56000.0,Fully Paid,debt_consolidation,GA,7855.39,2172.0,4
1255,7500,7500,8.19,235.69,7,,43000.0,Charged Off,debt_consolidation,AZ,235.69,11422.0,2
1256,40000,40000,8.19,1256.97,7,10.0,86000.0,Charged Off,debt_consolidation,AZ,1256.97,24994.0,10
1257,4800,4800,16.4,169.71,5,8.0,85000.0,Charged Off,debt_consolidation,IL,169.71,2805.0,12
1258,14400,14400,14.74,340.62,5,3.0,82000.0,Fully Paid,major_purchase,TX,6300.05,19976.0,3
1259,20000,20000,17.19,714.95,5,10.0,98000.0,Charged Off,major_purchase,CA,714.95,8985.0,5
1260,8000,8000,18.94,293.01,4,7.0,48000.0,Fully Paid,debt_consolidation,NC,8196.33,3647.0,3
1261,11200,11200,15.57,269.81,5,1.0,88000.0,Charged Off,debt_consolidation,CA,269.81,3.0,2
1262,3000,3000,18.94,109.88,4,,28777.52,Fully Paid,vacation,CA,3011.52,1584.0,2
1263,1500,1500,7.56,46.71,7,10.0,49600.0,Fully Paid,debt_consolidation,NY,1505.36,17434.0,5
1264,10000,10000,7.02,308.87,7,8.0,72000.0,Fully Paid,home_improvement,TX,9847.41,23582.0,4
1265,12000,12000,11.8,397.43,6,9.0,75000.0,Fully Paid,debt_consolidation,NJ,84.76,15993.0,17
1266,32000,32000,22.5,1230.39,4,1.0,45000.0,Fully Paid,credit_card,ND,32107.2,19905.0,8
1267,20000,20000,20.0,529.88,4,10.0,76677.0,Fully Paid,other,GA,20400.0,25734.0,7
1268,12000,12000,20.89,451.43,4,3.0,91000.0,Fully Paid,house,MO,12252.46,3232.0,6
1269,10000,10000,11.02,327.49,6,3.0,223180.0,Charged Off,debt_consolidation,MO,0.0,13611.0,3
1270,10000,10000,13.08,227.95,6,5.0,54724.55,Charged Off,credit_card,CA,227.95,2879.0,6
1271,10000,10000,28.8,417.97,4,1.0,129999.0,Fully Paid,debt_consolidation,MA,10240.08,16627.0,6
1272,15000,15000,13.56,509.47,5,5.0,52000.0,Fully Paid,debt_consolidation,MD,15029.95,70461.0,3
1273,20000,20000,7.56,622.68,7,10.0,130000.0,Charged Off,other,CA,622.68,53061.0,3
1274,9000,9000,10.33,291.81,6,10.0,70000.0,Fully Paid,credit_card,IL,9013.69,5497.0,5
1275,10500,10500,8.81,332.97,7,3.0,89676.0,Charged Off,debt_consolidation,TX,0.0,80295.0,2
1276,30000,30000,10.33,642.3,6,4.0,58066.0,Fully Paid,credit_card,CA,29963.15,21020.0,7
1277,4500,4500,11.02,147.37,6,2.0,50000.0,Fully Paid,debt_consolidation,CO,498.35,33345.0,5
1278,9000,9000,14.74,310.85,5,10.0,82000.0,Fully Paid,debt_consolidation,TX,8939.47,12045.0,12
1279,12000,12000,12.4,269.37,6,10.0,67000.0,Fully Paid,debt_consolidation,MA,12230.16,19379.0,3
1280,2000,2000,28.9,83.71,3,,45000.0,Fully Paid,debt_consolidation,NY,2025.7,3777.0,2
1281,16000,16000,11.71,529.22,6,10.0,67000.0,Fully Paid,home_improvement,MS,135.32,13615.0,4
1282,12000,12000,11.71,396.92,6,3.0,35000.0,Fully Paid,debt_consolidation,OH,12020.22,9554.0,3
1283,4800,4800,16.14,169.09,5,4.0,56000.0,Fully Paid,debt_consolidation,TX,4857.96,5169.0,9
1284,14400,14400,17.19,514.77,5,10.0,50000.0,Fully Paid,home_improvement,WI,14740.85,31897.0,4
1285,27000,27000,16.4,662.34,5,,130000.0,Fully Paid,credit_card,RI,27143.84,21533.0,4
1286,16000,16000,12.4,359.16,6,10.0,116000.0,Fully Paid,other,IL,16225.22,9904.0,2
1287,21600,21600,23.4,840.64,3,10.0,120000.0,Charged Off,debt_consolidation,LA,840.64,33722.0,1
1288,8400,8400,10.33,272.35,6,,43000.0,Charged Off,credit_card,IL,272.35,11311.0,7
1289,10000,10000,8.19,314.25,7,1.0,120000.0,Fully Paid,credit_card,WI,10011.68,1280.0,10
1290,26000,26000,12.4,583.63,6,8.0,120000.0,Charged Off,credit_card,NJ,583.63,40240.0,6
1291,40000,40000,19.92,1057.98,4,7.0,30000.0,Fully Paid,debt_consolidation,KY,40114.65,2908.0,26
1292,16000,16000,8.19,502.79,7,7.0,175000.0,Fully Paid,credit_card,TX,3098.13,44130.0,4
1293,15500,15500,8.81,491.53,7,10.0,51000.0,Fully Paid,credit_card,FL,66.61,3158.0,7
1294,12000,12000,15.57,419.35,5,,29988.0,Fully Paid,debt_consolidation,MO,11632.62,13015.0,6
1295,2800,2800,16.4,99.0,5,4.0,60000.0,Fully Paid,medical,CA,2284.92,689.0,3
1296,4800,4800,20.0,178.39,4,10.0,135000.0,Fully Paid,other,MT,4919.18,26333.0,4
1297,40000,40000,12.98,1347.38,6,9.0,575000.0,Charged Off,debt_consolidation,PA,1347.38,92670.0,9
1298,15000,15000,11.02,326.29,6,1.0,140000.0,Fully Paid,debt_consolidation,NY,15164.95,2316.0,3
1299,24000,24000,7.02,741.27,7,,47688.0,Fully Paid,debt_consolidation,GA,24254.47,13032.0,5
1300,2000,2000,6.46,61.27,7,4.0,44200.0,Fully Paid,debt_consolidation,CO,1965.1,10932.0,8
1301,5000,5000,20.0,185.82,4,4.0,50000.0,Fully Paid,credit_card,MI,5022.22,11342.0,3
1302,36000,36000,7.02,1111.91,7,6.0,102000.0,Charged Off,credit_card,CA,1111.91,39915.0,13
1303,35000,35000,15.57,1223.08,5,1.0,201050.0,Fully Paid,debt_consolidation,FL,30053.82,5696.0,9
1304,40000,40000,12.4,1336.23,6,7.0,75000.0,Fully Paid,debt_consolidation,NY,40074.68,8406.0,4
1305,30875,30875,20.0,818.0,4,1.0,88000.0,Fully Paid,car,CO,30984.09,74803.0,0
1306,9500,9500,12.4,317.36,6,2.0,38750.0,Fully Paid,debt_consolidation,TN,9516.95,2455.0,3
1307,1000,1000,28.8,41.8,4,9.0,110000.0,Fully Paid,moving,TX,1032.49,57042.0,3
1308,17500,17500,8.19,356.44,7,10.0,60000.0,Fully Paid,medical,DE,17525.08,1883.0,9
1309,10000,10000,7.56,311.34,7,1.0,226978.0,Charged Off,debt_consolidation,MO,0.0,29884.0,6
1310,30000,30000,7.02,926.59,7,4.0,255000.0,Fully Paid,debt_consolidation,CO,29481.13,38594.0,6
1311,10000,10000,7.56,311.34,7,10.0,176000.0,Charged Off,debt_consolidation,IL,0.0,33975.0,3
1312,6000,6000,17.19,214.49,5,3.0,70000.0,Fully Paid,debt_consolidation,CA,6007.65,4321.0,3
1313,6000,6000,20.89,225.72,4,10.0,65000.0,Fully Paid,home_improvement,PA,6011.13,26220.0,3
1314,12000,12000,12.4,269.37,6,5.0,71000.0,Fully Paid,other,NY,12124.0,4358.0,3
1315,12750,12750,7.02,393.8,7,10.0,78000.0,Fully Paid,debt_consolidation,FL,52.21,10132.0,2
1316,19000,19000,11.02,413.3,6,10.0,65000.0,Fully Paid,car,FL,19029.6,15378.0,4
1317,10000,10000,16.4,245.32,5,,40000.0,Fully Paid,credit_card,NJ,664.27,16175.0,6
1318,11000,11000,22.5,306.95,4,10.0,53941.09,Charged Off,medical,TX,306.95,2034.0,1
1319,4250,4250,17.97,153.59,4,1.0,75000.0,Fully Paid,other,NY,4238.6,5733.0,2
1320,20000,20000,14.74,473.08,5,8.0,120000.0,Charged Off,debt_consolidation,MD,0.0,1558.0,9
1321,35000,35000,8.19,712.87,7,10.0,122000.0,Charged Off,debt_consolidation,VA,712.87,6761.0,3
1322,20000,20000,7.56,622.68,7,1.0,73500.0,Fully Paid,debt_consolidation,CA,17491.75,3880.0,5
1323,32900,32900,15.02,1140.82,5,9.0,70000.0,Fully Paid,debt_consolidation,OR,32972.75,3127.0,8
1324,24000,24000,17.19,598.92,5,2.0,128570.0,Charged Off,debt_consolidation,OH,598.92,16467.0,14
1325,32000,32000,13.56,1086.86,5,6.0,150000.0,Charged Off,debt_consolidation,CT,1086.86,19889.0,4
1326,3100,3100,7.56,96.52,7,10.0,120000.0,Fully Paid,car,NY,3132.86,31534.0,1
1327,3000,3000,15.57,104.84,5,10.0,53000.0,Fully Paid,home_improvement,TX,2991.19,24068.0,3
1328,36000,36000,7.56,1120.82,7,5.0,150000.0,Fully Paid,other,NY,36090.72,1543.0,5
1329,28000,28000,12.98,943.17,6,1.0,80000.0,Charged Off,major_purchase,NY,0.0,1805.0,3
1330,16000,16000,15.57,385.45,5,,60000.0,Charged Off,other,CA,385.45,6747.0,3
1331,9600,9600,10.33,311.26,6,10.0,55000.0,Fully Paid,credit_card,NY,9717.6,18516.0,6
1332,30000,30000,12.98,1010.53,6,1.0,186000.0,Charged Off,debt_consolidation,MO,1010.53,8672.0,11
1333,40000,40000,11.31,1315.43,6,10.0,106000.0,Fully Paid,debt_consolidation,CA,38488.0,25017.0,4
1334,4800,4800,12.4,160.35,6,,13128.0,Fully Paid,other,CA,4885.13,51487.0,2
1335,19200,19200,7.02,593.02,7,,75200.0,Charged Off,debt_consolidation,MD,593.02,10482.0,5
1336,8000,8000,7.02,247.09,7,7.0,69000.0,Fully Paid,credit_card,MN,7883.86,22445.0,2
1337,25000,25000,20.0,662.35,4,1.0,160000.0,Fully Paid,debt_consolidation,OK,25567.94,77293.0,3
1338,8000,8000,15.57,279.57,5,6.0,85000.0,Fully Paid,debt_consolidation,WA,7981.97,4021.0,4
1339,35000,35000,14.74,827.88,5,10.0,110000.0,Charged Off,debt_consolidation,TX,827.88,9506.0,5
1340,20000,20000,17.19,499.1,5,,45000.0,Charged Off,debt_consolidation,AR,499.1,2466.0,7
1341,8000,8000,11.02,261.99,6,,37500.0,Fully Paid,credit_card,IL,8090.2,683.0,8
1342,10000,10000,11.71,330.76,6,10.0,144000.0,Fully Paid,debt_consolidation,OH,10061.8,3280.0,17
1343,4800,4800,11.02,157.2,6,10.0,65000.0,Fully Paid,debt_consolidation,MN,4882.82,15003.0,5
1344,4800,4800,29.0,201.15,3,2.0,75000.0,Fully Paid,other,UT,4846.4,5789.0,3
1345,18075,18075,29.0,757.45,3,,70944.0,Charged Off,debt_consolidation,PA,17987.48,16795.0,3
1346,10000,10000,13.9,341.3,5,2.0,66000.0,Charged Off,debt_consolidation,GA,0.0,2119.0,3
1347,20000,20000,14.47,470.26,5,2.0,31616.0,Fully Paid,debt_consolidation,FL,20041.64,4822.0,4
1348,24000,24000,7.56,747.22,7,1.0,200000.0,Charged Off,credit_card,UT,747.22,16644.0,3
1349,6500,6500,8.81,206.13,7,10.0,46000.0,Fully Paid,credit_card,IL,6579.11,11434.0,1
1350,26450,26450,19.92,699.59,4,,16008.0,Fully Paid,debt_consolidation,CO,26753.33,7634.0,3
1351,8000,8000,14.47,275.26,5,10.0,59000.0,Fully Paid,debt_consolidation,LA,7666.68,5845.0,3
1352,8000,8000,13.08,269.86,6,8.0,55000.0,Fully Paid,credit_card,CA,8037.79,30523.0,3
1353,35000,35000,14.74,1208.84,5,7.0,93000.0,Fully Paid,debt_consolidation,TX,35074.23,11639.0,10
1354,5500,5500,7.02,169.88,7,10.0,38000.0,Fully Paid,home_improvement,OH,5256.33,1317.0,8
1355,20000,20000,22.35,556.37,4,10.0,94000.0,Charged Off,debt_consolidation,IL,556.37,11867.0,2
1356,12000,12000,20.89,323.9,4,9.0,85000.0,Charged Off,debt_consolidation,UT,323.9,41061.0,5
1357,10000,10000,7.56,311.34,7,10.0,174000.0,Charged Off,debt_consolidation,CA,0.0,49486.0,2
1358,15000,15000,7.56,467.01,7,1.0,50000.0,Fully Paid,other,MI,14767.53,12305.0,4
1359,10000,10000,15.02,346.76,5,8.0,113000.0,Fully Paid,debt_consolidation,NY,10202.68,24002.0,9
1360,5000,5000,11.8,165.6,6,10.0,60000.0,Fully Paid,credit_card,CA,5070.21,3312.0,13
1361,5000,5000,11.8,165.6,6,,20100.0,Charged Off,debt_consolidation,AZ,165.6,464.0,1
1362,5300,5300,10.33,171.84,6,10.0,75000.0,Charged Off,home_improvement,TX,171.84,2820.0,9
1363,10000,10000,11.02,327.49,6,10.0,105000.0,Fully Paid,credit_card,TX,9889.01,15103.0,6
1364,32500,32500,11.8,719.67,6,3.0,128000.0,Charged Off,debt_consolidation,CA,0.0,61.0,2
1365,8000,8000,13.9,273.04,5,,24000.0,Charged Off,credit_card,CT,0.0,1471.0,3
1366,21000,21000,10.33,680.87,6,1.0,39384.0,Fully Paid,debt_consolidation,FL,20028.26,12218.0,4
1367,10000,10000,6.46,306.31,7,2.0,100000.0,Fully Paid,debt_consolidation,LA,10026.92,5706.0,15
1368,10000,10000,8.81,317.12,7,10.0,75000.0,Fully Paid,credit_card,FL,17.13,2199.0,7
1369,9500,9500,8.81,301.26,7,8.0,78505.0,Charged Off,debt_consolidation,TX,0.0,13087.0,6
1370,20000,20000,17.97,722.75,4,1.0,60000.0,Fully Paid,debt_consolidation,OR,20051.71,4711.0,3
1371,10000,10000,8.81,317.12,7,3.0,218890.0,Charged Off,debt_consolidation,MO,0.0,23908.0,5
1372,40000,40000,11.8,885.75,6,5.0,206000.0,Fully Paid,credit_card,CA,40292.46,22693.0,17
1373,10000,10000,11.8,331.19,6,1.0,219765.0,Charged Off,debt_consolidation,MO,0.0,51232.0,2
1374,10000,10000,15.57,349.46,5,8.0,77000.0,Fully Paid,credit_card,MI,9924.11,1207.0,6
1375,15000,15000,12.4,501.09,6,10.0,124000.0,Charged Off,home_improvement,PA,501.09,7843.0,4
1376,26000,26000,14.47,611.33,5,,30000.0,Fully Paid,debt_consolidation,CT,26156.76,697.0,3
1377,23000,23000,7.56,716.08,7,1.0,95000.0,Fully Paid,debt_consolidation,IN,23029.7,15101.0,0
1378,19600,19600,15.02,679.64,5,10.0,550000.0,Fully Paid,home_improvement,CA,20029.24,78498.0,11
1379,16000,16000,17.19,399.28,5,10.0,55000.0,Fully Paid,credit_card,OH,16039.58,2725.0,10
1380,32000,32000,27.27,982.31,3,10.0,112000.0,Fully Paid,debt_consolidation,TX,2292.42,68224.0,3
1381,32000,32000,12.98,1077.9,6,1.0,104000.0,Charged Off,debt_consolidation,MA,1077.9,3516.0,10
1382,6000,6000,8.81,190.27,7,2.0,41000.0,Fully Paid,debt_consolidation,WI,6038.18,9307.0,3
1383,20000,20000,17.19,714.95,5,10.0,140000.0,Fully Paid,car,CA,20436.03,36221.0,5
1384,30000,30000,16.91,744.13,5,1.0,80000.0,Fully Paid,house,CA,30281.83,17661.0,7
1385,14000,14000,8.19,439.94,7,7.0,52000.0,Fully Paid,credit_card,RI,14099.64,10043.0,3
1386,15000,15000,16.14,365.89,5,1.0,80000.0,Charged Off,credit_card,MA,365.89,60077.0,4
1387,5200,5200,24.37,205.03,3,4.0,63000.0,Charged Off,major_purchase,NV,205.03,251.0,4
1388,5775,5775,22.35,221.6,4,10.0,96500.0,Fully Paid,credit_card,CA,5886.07,32695.0,4
1389,35000,35000,22.35,973.64,4,1.0,101400.0,Charged Off,debt_consolidation,FL,973.64,25427.0,8
1390,1200,1200,23.4,46.71,3,,80000.0,Fully Paid,other,KS,1206.24,2244.0,6
1391,13000,13000,16.14,457.95,5,2.0,70000.0,Fully Paid,credit_card,OH,12949.24,6762.0,3
1392,25000,25000,22.35,959.3,4,10.0,180000.0,Charged Off,debt_consolidation,LA,0.0,13755.0,5
1393,10000,10000,16.91,248.05,5,,45336.0,Charged Off,home_improvement,MA,248.05,33305.0,6
1394,4500,4500,7.02,138.99,7,,40000.0,Fully Paid,house,FL,4504.48,9827.0,9
1395,20000,20000,16.91,496.09,5,10.0,89000.0,Fully Paid,debt_consolidation,NY,20293.34,10878.0,5
1396,12000,12000,16.14,292.72,5,5.0,53000.0,Fully Paid,debt_consolidation,KY,12172.04,16621.0,2
1397,11200,11200,10.33,239.79,6,1.0,71000.0,Charged Off,home_improvement,TN,0.0,6250.0,7
1398,15075,15075,18.94,390.56,4,5.0,140000.0,Charged Off,other,MN,390.56,38123.0,8
1399,10000,10000,10.72,326.07,6,8.0,100000.0,Fully Paid,debt_consolidation,NV,9850.48,14541.0,7
1400,10000,10000,11.8,331.19,6,4.0,46000.0,Fully Paid,debt_consolidation,NJ,10016.88,1329.0,4
1401,24500,24500,10.72,798.86,6,5.0,139000.0,Charged Off,debt_consolidation,NY,838.8,7994.0,1
1402,30000,30000,13.56,1018.93,5,3.0,24000.0,Charged Off,credit_card,TX,917.23,18459.0,10
1403,8400,8400,15.02,291.28,5,10.0,50000.0,Charged Off,debt_consolidation,CA,291.28,24069.0,4
1404,9600,9600,16.91,341.84,5,1.0,28000.0,Fully Paid,debt_consolidation,TX,9622.55,1419.0,7
1405,10000,10000,16.14,352.27,5,2.0,40000.0,Fully Paid,credit_card,UT,10253.67,5067.0,6
1406,1900,1900,12.98,64.01,6,5.0,155000.0,Fully Paid,debt_consolidation,CA,1914.39,76870.0,5
1407,6000,6000,16.91,213.65,5,1.0,35000.0,Charged Off,debt_consolidation,CA,213.65,2533.0,3
1408,36000,36000,10.72,1173.83,6,5.0,115000.0,Fully Paid,debt_consolidation,CO,34663.9,48256.0,3
1409,25000,25000,15.02,866.88,5,1.0,75000.0,Fully Paid,debt_consolidation,NY,25166.89,15915.0,8
1410,25000,25000,23.4,972.97,3,2.0,245000.0,Fully Paid,debt_consolidation,FL,25273.59,28366.0,3
1411,10800,10800,16.14,263.44,5,10.0,70000.0,Fully Paid,debt_consolidation,MA,129.12,14261.0,5
1412,10000,10000,19.92,371.23,4,,33000.0,Charged Off,debt_consolidation,FL,371.23,750.0,6
1413,20000,20000,12.98,673.69,6,10.0,95000.0,Fully Paid,debt_consolidation,OR,20194.7,4699.0,6
1414,10000,10000,15.02,346.76,5,10.0,84350.0,Charged Off,debt_consolidation,UT,0.0,1255.0,4
1415,20000,20000,11.8,442.88,6,4.0,90000.0,Charged Off,other,MI,442.88,27633.0,2
1416,15000,15000,26.31,606.84,3,3.0,80000.0,Charged Off,debt_consolidation,IL,607.0,12446.0,7
1417,4800,4800,18.94,175.81,4,10.0,90000.0,Fully Paid,major_purchase,TX,2670.88,20039.0,4
1418,6500,6500,15.02,225.39,5,2.0,35000.0,Fully Paid,debt_consolidation,IL,6522.51,1739.0,8
1419,2200,2200,6.46,67.39,7,3.0,44928.0,Fully Paid,credit_card,OK,8.69,12791.0,4
1420,10000,10000,17.97,361.38,4,1.0,21000.0,Fully Paid,other,FL,2187.9,465.0,1
1421,10000,10000,18.94,366.26,4,10.0,63300.0,Charged Off,home_improvement,TX,366.26,17534.0,8
1422,3500,3500,17.97,126.49,4,7.0,90000.0,Fully Paid,major_purchase,CA,3490.6,14900.0,1
1423,12000,12000,20.89,323.9,4,3.0,20082.0,Fully Paid,home_improvement,CA,12270.97,21063.0,3
1424,10000,10000,16.91,356.08,5,2.0,60000.0,Fully Paid,debt_consolidation,LA,10029.03,1271.0,5
1425,15000,15000,18.94,388.62,4,2.0,85000.0,Fully Paid,debt_consolidation,NJ,15082.48,22229.0,4
1426,8000,8000,10.33,259.38,6,10.0,94000.0,Charged Off,debt_consolidation,TX,0.0,13694.0,1
1427,30000,30000,17.97,761.32,4,10.0,110000.0,Fully Paid,debt_consolidation,NC,30731.28,12937.0,10
1428,10000,10000,23.4,389.19,3,5.0,64000.0,Charged Off,credit_card,TX,389.19,24402.0,8
1429,7000,7000,10.33,226.96,6,8.0,65000.0,Fully Paid,debt_consolidation,IN,7087.71,36869.0,3
1430,1200,1200,11.8,39.75,6,3.0,70000.0,Fully Paid,vacation,NY,1212.57,132.0,4
1431,9000,9000,24.37,354.85,3,5.0,40000.0,Charged Off,debt_consolidation,FL,354.85,2176.0,3
1432,14000,14000,27.27,429.76,3,10.0,45000.0,Charged Off,other,WA,429.76,15330.0,2
